airbnb_listing_id,listing_type,number_of_bedrooms,number_of_bathrooms,number_of_guests,number_of_beds,number_of_reviews,cleaning_fee,star_rating,suburb,star_rating_original,star_rating_clean,available_nights_H_30,available_nights_H_60,available_nights_H_91,mean_available_price_H_30,mean_available_price_H_60,mean_available_price_H_91,median_available_price_H_30,median_available_price_H_60,median_available_price_H_91,n_prices_observed_H_30,n_prices_observed_H_60,n_prices_observed_H_91,p25_price_H_30,p25_price_H_60,p25_price_H_91,p75_price_H_30,p75_price_H_60,p75_price_H_91,static_revenue_proxy_H_30,static_revenue_proxy_H_60,static_revenue_proxy_H_91,unavailability_rate_H_30,unavailability_rate_H_60,unavailability_rate_H_91,unavailable_nights_H_30,unavailable_nights_H_60,unavailable_nights_H_91,has_price_H_30,has_price_H_60,has_price_H_91,is_in_price_av_20jan,is_balanced_panel
942057172413556286,outros,1,1.0,1,1,14,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
995658810433202014,apartamento,2,2.0,6,2,1,300.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1310093328154719841,apartamento,2,2.0,6,3,2,200.0,5.0,Morretes,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
52107212,casa,2,1.0,4,3,0,250.0,0.0,Ilhota,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
710739184958846083,outros,1,1.0,2,1,73,20.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1311150015781996959,apartamento,3,1.0,6,4,2,0.0,4.5,Meia Praia,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
808167363475289022,apartamento,2,1.0,6,4,1,200.0,5.0,Morretes,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
682678593442961196,casa,3,3.0,10,8,5,350.0,4.199999809265137,Meia Praia,4.199999809265137,4.199999809265137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1286885346606821954,apartamento,2,2.0,6,3,1,250.0,5.0,Tabuleiro dos Oliveiras,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
47032923,apartamento,3,2.0,7,5,0,500.0,0.0,Morretes,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
630326155301078742,apartamento,2,2.0,6,5,17,250.0,4.880000114440918,Meia Praia,4.880000114440918,4.880000114440918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1310205478580856656,outros,1,1.0,4,2,0,200.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
36908385,apartamento,3,3.0,7,4,22,350.0,4.820000171661377,Meia Praia,4.820000171661377,4.820000171661377,2.0,10.0,19.0,650.0,786.5,629.4736842105264,650.0,845.0,455.0,2.0,10.0,19.0,650.0,503.75,455.0,650.0,1040.0,845.0,18200.0,42250.0,32760.0,0.9333333333333333,0.8333333333333334,0.7912087912087912,28.0,50.0,72.0,True,True,True,1,1
1298521696353871732,outros,1,1.0,2,3,1,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
777535236265957213,apartamento,4,4.0,8,4,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
30314062,apartamento,2,1.0,6,4,7,140.0,4.860000133514404,Casa Branca,4.860000133514404,4.860000133514404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1269556442442986416,apartamento,2,2.0,4,1,1,300.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
30402651,apartamento,2,2.0,6,3,10,200.0,5.0,Meia Praia,5.0,5.0,28.0,37.0,48.0,560.375,582.1756756756756,597.71875,550.0,550.0,550.0,28.0,37.0,48.0,549.0,549.5,550.0,550.0,650.0,650.0,1100.0,12650.0,23650.0,0.06666666666666667,0.38333333333333336,0.4725274725274725,2.0,23.0,43.0,True,True,True,1,1
968213956640500474,apartamento,2,2.0,6,3,37,300.0,5.0,Morretes,5.0,5.0,23.0,53.0,81.0,533.8695652173913,520.2106916981132,465.27366246913573,498.0,498.0,473.0,23.0,53.0,81.0,498.0,473.0,398.0,573.0,573.0,510.5,3486.0,3486.0,4730.0,0.23333333333333334,0.11666666666666667,0.10989010989010989,7.0,7.0,10.0,True,True,True,1,1
1313192226174263411,apartamento,3,4.0,7,4,0,350.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
47222306,apartamento,1,1.0,5,4,65,75.0,4.96999979019165,Morretes,4.96999979019165,4.96999979019165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
38699498,outros,1,1.0,3,1,3,60.0,5.0,Centro,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1032037416009523135,casa,1,1.0,2,1,21,0.0,5.0,Areal,5.0,5.0,22.0,37.0,37.0,556.0,550.7972972972973,550.7972972972973,556.0,556.0,556.0,22.0,37.0,37.0,556.0,556.0,556.0,556.0,556.0,556.0,4448.0,12788.0,30024.0,0.26666666666666666,0.38333333333333336,0.5934065934065934,8.0,23.0,54.0,True,True,True,1,0
802997767575123539,apartamento,3,3.0,7,4,3,400.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
54367133,apartamento,3,2.0,7,4,1,200.0,4.0,Meia Praia,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
29739100,apartamento,3,2.0,7,3,19,350.0,5.0,Meia Praia,5.0,5.0,8.0,38.0,69.0,752.3333375,738.2570184210526,699.7922710144928,752.0,750.0,661.7,8.0,38.0,69.0,750.0,678.0,650.0,753.000025,762.0,750.0,16544.0,16500.0,14557.400000000001,0.7333333333333333,0.36666666666666664,0.24175824175824176,22.0,22.0,22.0,True,True,True,1,0
771366912915633484,apartamento,3,3.0,7,4,5,300.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
47512442,apartamento,2,2.0,5,3,4,180.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
659262137039564317,apartamento,3,4.0,8,5,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1029871571812460364,apartamento,2,2.0,6,2,1,200.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
28155872,apartamento,3,2.0,6,3,13,200.0,4.619999885559082,Meia Praia,4.619999885559082,4.619999885559082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
577547502503396579,apartamento,2,2.0,4,2,26,250.0,4.849999904632568,Meia Praia,4.849999904632568,4.849999904632568,8.0,30.0,58.0,725.0,686.8333333333334,610.6551724137931,650.0,650.0,650.0,8.0,30.0,58.0,650.0,650.0,450.0,850.0,690.0,650.0,14300.0,19500.0,21450.0,0.7333333333333333,0.5,0.3626373626373626,22.0,30.0,33.0,True,True,True,1,1
1045645052596927627,apartamento,3,3.0,7,4,0,150.0,0.0,Centro,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1193018470753061448,apartamento,3,2.0,9,2,0,350.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
734169053874890548,apartamento,3,2.0,8,3,14,350.0,4.860000133514404,Meia Praia,4.860000133514404,4.860000133514404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1315142436521613012,apartamento,0,1.0,2,1,0,150.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1257913840027045858,apartamento,3,3.0,9,5,0,450.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
52164313,casa,1,1.0,3,2,17,150.0,5.0,Centro,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
32965564,apartamento,3,2.0,10,4,7,250.0,4.289999961853027,Centro,4.289999961853027,4.289999961853027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
713617442222928787,apartamento,3,3.0,6,4,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
797846744052893154,apartamento,2,1.0,4,2,11,150.0,5.0,Casa Branca,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1044248176977498506,apartamento,4,5.0,12,4,2,400.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
762341762809211072,apartamento,3,2.0,6,3,5,350.0,5.0,Centro,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1005940465349194255,apartamento,1,1.0,4,2,6,50.0,4.829999923706055,Alto Sao Bento,4.829999923706055,4.829999923706055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1318162382615121900,apartamento,3,3.0,6,3,0,450.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1315402405706071677,apartamento,2,2.0,6,4,0,350.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1298079782772415239,apartamento,2,2.0,4,2,2,100.0,5.0,Morretes,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
786807324710664147,apartamento,4,4.0,8,4,13,200.0,4.849999904632568,Meia Praia,4.849999904632568,4.849999904632568,4.0,17.0,43.0,1550.0,1798.235294117647,1205.1162790697674,1550.0,2330.0,850.0,4.0,17.0,43.0,1550.0,1550.0,800.0,1550.0,2330.0,1550.0,40300.0,100190.0,40800.0,0.8666666666666667,0.7166666666666667,0.5274725274725275,26.0,43.0,48.0,True,True,True,1,1
1060030042730634983,casa,1,1.0,5,0,2,0.0,4.0,Morretes,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
16321793,apartamento,3,2.0,7,5,31,250.0,4.96999979019165,Meia Praia,4.96999979019165,4.96999979019165,11.0,41.0,72.0,620.0,569.5121951219512,518.0555555555555,620.0,620.0,450.0,11.0,41.0,72.0,620.0,450.0,450.0,620.0,620.0,620.0,11780.0,11780.0,8550.0,0.6333333333333333,0.31666666666666665,0.2087912087912088,19.0,19.0,19.0,True,True,True,1,1
34976786,apartamento,3,3.0,8,3,1,200.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
53972959,apartamento,3,3.0,6,3,13,400.0,4.769999980926514,Meia Praia,4.769999980926514,4.769999980926514,0.0,17.0,48.0,,902.5098,864.6041645833334,,899.0,899.0,0.0,17.0,48.0,,899.0,799.0,,899.0,899.0,,38657.0,38657.0,1.0,0.7166666666666667,0.4725274725274725,30.0,43.0,43.0,False,True,True,1,1
1280559161534348023,apartamento,1,1.0,4,2,0,190.0,0.0,Centro,0.0,,24.0,54.0,85.0,576.9791666666666,607.425925925926,591.6588235294117,572.0,588.25,554.0,24.0,54.0,85.0,554.0,554.0,550.0,594.0,614.0,600.0,3432.0,3529.5,3324.0,0.2,0.1,0.06593406593406594,6.0,6.0,6.0,True,True,True,1,1
561577604914431329,apartamento,3,2.0,3,3,1,250.0,4.0,Meia Praia,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1281758835621348169,apartamento,2,2.0,6,4,0,200.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
49050392,apartamento,3,2.0,8,3,44,150.0,4.949999809265137,Meia Praia,4.949999809265137,4.949999809265137,10.0,35.0,46.0,800.0,754.2857142857143,741.304347826087,800.0,800.0,700.0,10.0,35.0,46.0,800.0,700.0,700.0,800.0,800.0,800.0,16000.0,20000.0,31500.0,0.6666666666666666,0.4166666666666667,0.4945054945054945,20.0,25.0,45.0,True,True,True,1,1
1305114061221278336,outros,1,1.0,2,1,0,100.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
565917175006296984,apartamento,2,2.0,6,2,13,50.0,4.690000057220459,Meia Praia,4.690000057220459,4.690000057220459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
15934309,apartamento,3,2.0,8,3,32,320.0,4.940000057220459,Meia Praia,4.940000057220459,4.940000057220459,0.0,30.0,61.0,,852.9,784.8688524590164,,810.0,790.0,0.0,30.0,61.0,,790.0,680.0,,902.75,790.0,,24300.0,23700.0,1.0,0.5,0.32967032967032966,30.0,30.0,30.0,False,True,True,1,1
1294899215568571898,apartamento,3,2.0,6,3,1,380.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1291614741660749995,outros,1,1.0,2,1,1,25.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1267255743308437769,casa,1,1.0,3,2,0,100.0,0.0,Ilhota,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
39600423,apartamento,3,3.0,8,4,2,350.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1232611334186837116,apartamento,3,3.0,6,3,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
29510428,apartamento,3,2.0,10,8,18,250.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
676838365540390245,apartamento,2,2.0,6,4,8,200.0,5.0,Meia Praia,5.0,5.0,0.0,0.0,20.0,,,250.0,,,250.0,0.0,0.0,20.0,,,250.0,,,250.0,,,17750.0,1.0,1.0,0.7802197802197802,30.0,60.0,71.0,False,False,True,1,0
804322899195148210,outros,1,1.0,2,1,2,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1211548591438099722,apartamento,3,2.0,10,6,2,350.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1016100494032497541,casa,1,1.0,2,1,34,100.0,4.940000057220459,Sertaozinho,4.940000057220459,4.940000057220459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1308674095345519931,outros,1,2.0,2,1,0,100.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
43300431,apartamento,4,3.0,10,4,13,250.0,4.690000057220459,Meia Praia,4.690000057220459,4.690000057220459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1231826085497703472,apartamento,2,1.0,6,4,0,0.0,0.0,Centro,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
43499385,apartamento,2,3.0,5,4,67,200.0,4.96999979019165,Ilhota,4.96999979019165,4.96999979019165,8.0,38.0,69.0,593.25,604.6315789473684,595.5942028985507,585.0,585.0,585.0,8.0,38.0,69.0,585.0,585.0,540.0,593.25,616.5,650.0,12870.0,12870.0,12870.0,0.7333333333333333,0.36666666666666664,0.24175824175824176,22.0,22.0,22.0,True,True,True,1,0
40513465,apartamento,4,3.0,10,7,3,400.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
42841323,apartamento,1,1.0,4,2,36,300.0,5.0,Centro,5.0,5.0,0.0,1.0,17.0,,405.0,413.9117647058824,,405.0,402.0,0.0,1.0,17.0,,405.0,402.0,,405.0,402.0,,23895.0,29748.0,1.0,0.9833333333333333,0.8131868131868132,30.0,59.0,74.0,False,True,True,1,1
1208746927423730353,apartamento,1,1.0,2,1,1,150.0,5.0,Centro,5.0,5.0,11.0,41.0,72.0,384.59090909090907,401.0650414634147,401.85648194444445,385.0,385.0,379.0,11.0,41.0,72.0,375.0,363.0,372.0,388.75,411.0,419.0,7315.0,7315.0,7201.0,0.6333333333333333,0.31666666666666665,0.2087912087912088,19.0,19.0,19.0,True,True,True,1,1
53091689,apartamento,3,1.0,5,3,9,200.0,5.0,Morretes,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
623256310488796530,apartamento,3,4.0,10,4,7,300.0,4.860000133514404,Meia Praia,4.860000133514404,4.860000133514404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
739822733713639773,apartamento,2,2.0,6,2,2,250.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
782404018922337274,apartamento,2,2.0,5,2,9,200.0,4.78000020980835,Alto Sao Bento,4.78000020980835,4.78000020980835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
954394460758052368,apartamento,2,2.0,6,2,0,250.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1045070428630494366,apartamento,3,2.0,6,6,1,350.0,5.0,Morretes,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
53794321,apartamento,2,2.0,5,2,17,250.0,4.880000114440918,Meia Praia,4.880000114440918,4.880000114440918,27.0,42.0,42.0,549.0,563.4285714285714,563.4285714285714,549.0,549.0,549.0,27.0,42.0,42.0,549.0,549.0,549.0,549.0,549.0,549.0,1647.0,9882.0,26901.0,0.1,0.3,0.5384615384615384,3.0,18.0,49.0,True,True,True,1,1
1297992815191664316,apartamento,3,3.0,8,5,0,300.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
47325492,apartamento,3,3.0,8,3,11,150.0,5.0,Meia Praia,5.0,5.0,18.0,48.0,79.0,645.2777777777778,668.2677354166667,626.8532012658228,650.0,622.32145,607.1429,18.0,48.0,79.0,600.0,603.75,600.0,672.5,657.5,650.0,7800.0,7467.857400000001,7285.714800000001,0.4,0.2,0.13186813186813187,12.0,12.0,12.0,True,True,True,1,1
47232230,apartamento,3,2.0,6,6,20,400.0,4.949999809265137,Meia Praia,4.949999809265137,4.949999809265137,7.0,15.0,15.0,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0,7.0,15.0,15.0,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0,23023.0,45045.0,76076.0,0.7666666666666667,0.75,0.8351648351648352,23.0,45.0,76.0,True,True,True,1,1
1058044419435738817,casa,3,1.0,8,0,6,200.0,4.670000076293945,Morretes,4.670000076293945,4.670000076293945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1308634466058625526,apartamento,3,3.0,6,3,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1263128865886946817,apartamento,1,1.0,2,1,1,170.0,5.0,Centro,5.0,5.0,20.0,45.0,76.0,591.425,570.4,527.25,589.5,594.0,523.0,20.0,45.0,76.0,572.0,495.0,446.0,595.75,614.0,594.0,5895.0,8910.0,7845.0,0.3333333333333333,0.25,0.16483516483516483,10.0,15.0,15.0,True,True,True,1,1
41026763,apartamento,2,1.0,5,3,18,150.0,4.78000020980835,Centro,4.78000020980835,4.78000020980835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1062164172340136948,casa,3,2.0,7,0,0,0.0,0.0,Leopoldo Zarling,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
29370604,apartamento,1,1.0,4,4,13,199.0,4.380000114440918,Meia Praia,4.380000114440918,4.380000114440918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
46704215,apartamento,2,2.0,4,2,61,100.0,4.840000152587891,Meia Praia,4.840000152587891,4.840000152587891,11.0,11.0,11.0,583.6955909090909,583.6955909090909,583.6955909090909,580.0,580.0,580.0,11.0,11.0,11.0,566.0,566.0,566.0,600.41665,600.41665,600.41665,11020.0,28420.0,46400.0,0.6333333333333333,0.8166666666666667,0.8791208791208791,19.0,49.0,80.0,True,True,True,1,0
1028406443295552020,casa,3,5.0,15,3,3,300.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
30105402,apartamento,3,2.0,8,4,12,350.0,4.75,Meia Praia,4.75,4.75,29.0,56.0,87.0,937.9310344827586,931.6964285714286,777.8735632183908,900.0,900.0,900.0,29.0,56.0,87.0,900.0,900.0,500.0,1000.0,1000.0,900.0,900.0,3600.0,3600.0,0.03333333333333333,0.06666666666666667,0.04395604395604396,1.0,4.0,4.0,True,True,True,1,1
1233994658216308874,apartamento,1,1.0,3,2,16,180.0,4.380000114440918,Centro,4.380000114440918,4.380000114440918,2.0,17.0,48.0,292.5,440.97058823529414,416.84375,292.5,419.0,383.0,2.0,17.0,48.0,292.25,383.0,372.0,292.75,531.75,419.0,8190.0,18017.0,16469.0,0.9333333333333333,0.7166666666666667,0.4725274725274725,28.0,43.0,43.0,True,True,True,1,1
1293681486580893323,hotel,2,0.0,3,2,0,0.0,0.0,Centro,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
53075699,apartamento,2,1.0,4,4,0,280.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
38818200,apartamento,4,3.0,8,4,0,300.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1314058711540768623,apartamento,2,1.0,4,2,0,0.0,0.0,Varzea,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
830480761359896223,apartamento,3,2.0,7,3,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1264729892004302735,apartamento,1,2.0,4,2,0,190.0,0.0,Centro,0.0,,0.0,17.0,35.0,,462.0235294117647,455.84,,405.0,450.0,0.0,17.0,35.0,,405.0,427.5,,531.0,450.0,,17415.0,25200.0,1.0,0.7166666666666667,0.6153846153846154,30.0,43.0,56.0,False,True,True,1,0
787004119033122661,casa,3,2.0,6,3,0,150.0,0.0,Centro,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
986230242316529308,hotel,2,2.0,6,2,0,460.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
32486859,apartamento,4,4.0,8,5,70,400.0,4.889999866485596,Meia Praia,4.889999866485596,4.889999866485596,1.0,21.0,48.0,1050.0,867.1190476190476,868.3854166666666,1050.0,899.0,849.0,1.0,21.0,48.0,1050.0,849.0,849.0,1050.0,949.0,899.0,30450.0,35061.0,36507.0,0.9666666666666667,0.65,0.4725274725274725,29.0,39.0,43.0,True,True,True,1,1
991105409368461151,apartamento,5,5.0,15,11,1,430.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1323287414300397947,apartamento,3,2.0,6,3,0,350.0,0.0,Centro,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
888259502963698996,apartamento,1,1.0,4,1,3,200.0,4.329999923706055,Meia Praia,4.329999923706055,4.329999923706055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
771783768080922720,apartamento,3,3.0,6,3,3,300.0,4.670000076293945,Meia Praia,4.670000076293945,4.670000076293945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
22280693,apartamento,1,1.0,4,3,172,0.0,4.849999904632568,Alto Sao Bento,4.849999904632568,4.849999904632568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1296405857054568096,apartamento,1,1.0,10,1,0,300.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
15941269,apartamento,3,2.0,8,3,6,300.0,4.829999923706055,Meia Praia,4.829999923706055,4.829999923706055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
892145183207607661,apartamento,4,4.0,10,5,2,250.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1218140952698517467,outros,0,1.0,1,1,1,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
888404026062062224,apartamento,1,1.0,4,1,1,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
53973724,apartamento,3,2.0,6,4,15,300.0,4.929999828338623,Meia Praia,4.929999828338623,4.929999828338623,3.0,28.0,55.0,731.6666666666666,640.0,577.5090909090909,689.0,589.0,589.0,3.0,28.0,55.0,689.0,589.0,459.0,753.0,689.0,589.0,18603.0,18848.0,21204.0,0.9,0.5333333333333333,0.3956043956043956,27.0,32.0,36.0,True,True,True,1,1
1298708824500193290,apartamento,3,2.0,8,4,0,420.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1288603393968480244,apartamento,2,1.0,6,2,0,250.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1322818101907680074,casa,2,1.0,10,6,0,150.0,0.0,Alto Sao Bento,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
684137520256598843,apartamento,3,2.0,8,5,0,220.0,0.0,Centro,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
46942030,apartamento,3,2.0,8,3,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1321078074691562865,apartamento,3,4.0,7,3,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
656283634467375980,casa,4,4.0,9,6,0,380.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
781285266903281162,apartamento,4,4.0,10,5,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1246438264226109093,apartamento,3,3.0,7,4,0,50.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
46072703,apartamento,3,3.0,8,5,14,300.0,5.0,Meia Praia,5.0,5.0,0.0,12.0,39.0,,967.625,696.2948717948718,,1053.75,584.0,0.0,12.0,39.0,,852.0,570.0,,1080.0,829.0,,50580.0,30368.0,1.0,0.8,0.5714285714285714,30.0,48.0,52.0,False,True,True,1,1
552912581186899747,casa,7,3.0,16,9,19,250.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
40342798,apartamento,3,3.0,6,3,14,300.0,5.0,Meia Praia,5.0,5.0,20.0,50.0,81.0,700.0,663.7,657.2222222222222,700.0,700.0,700.0,20.0,50.0,81.0,700.0,550.0,550.0,700.0,700.0,700.0,7000.0,7000.0,7000.0,0.3333333333333333,0.16666666666666666,0.10989010989010989,10.0,10.0,10.0,True,True,True,1,1
1273421997466579072,apartamento,3,3.0,6,3,0,300.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
